"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"Jul. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","41 029 699"
"Jan. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","210 369"
"Feb. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","163 644"
"Mar. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 794 586"
"Apr. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","70 331"
"May. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","36 551"
"Jul. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","340 617"
"Aug. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Sep. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Oct. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","175 209"
"Nov. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 376 627"
"Dec. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 651 387"
"Jan.-Dec. 2020","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","31 819 321"
"Jan. 2021","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 473 574"
"Feb. 2021","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Mar. 2021","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","127 199"
"Apr. 2021","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 208 044"
"May. 2021","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","22 656"
"Jun. 2021","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","132 375"
"Jul. 2021","Croatia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","20 546"
"Jan. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","45 359 171"
"Feb. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","63 857 998"
"Mar. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","80 377 030"
"Apr. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","49 638 883"
"May. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","39 573 398"
"Jun. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","47 814 538"
"Jul. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","63 899 034"
"Aug. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","49 432 293"
"Sep. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","69 757 879"
"Oct. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","51 697 144"
"Nov. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","66 051 367"
"Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","59 254 346"
"Jan.-Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","686 713 081"
"Jan. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","31 950 259"
"Feb. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","39 679 698"
"Mar. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","57 235 905"
"Apr. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","61 760 574"
"May. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","60 674 694"
"Jun. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","60 294 171"
"Jul. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","75 177 859"
"Jan. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","111 000"
"Feb. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 500"
"Mar. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","995 005"
"Apr. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","768 826"
"May. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","594 681"
"Jun. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","892 971"
"Jul. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Aug. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","44 690"
"Sep. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","337 450"
"Oct. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 300"
"Nov. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 069 131"
"Dec. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 100 210"
"Jan.-Dec. 2020","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 918 764"
"Jan. 2021","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","912 710"
"Feb. 2021","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","832 793"
"Mar. 2021","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 433 101"
"Apr. 2021","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","60 769"
"May. 2021","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","352 406"
"Jun. 2021","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 000"
"Jul. 2021","Cyprus","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","460 211"
"Jan. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","309 008"
"Feb. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","82 895"
"Mar. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","377 694"
"Apr. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 043"
"May. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","77 584"
"Jun. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jul. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 455"
"Aug. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","240 473"
"Sep. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 725 902"
"Oct. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","144 504"
"Nov. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","228 590"
"Dec. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 161 388"
"Jan.-Dec. 2020","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 356 536"
"Jan. 2021","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 031 107"
"Feb. 2021","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","43 639"
"Mar. 2021","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","169 859"
"Apr. 2021","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 864 277"
"May. 2021","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","309 073"
"Jun. 2021","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","165 636"
"Jul. 2021","Latvia","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","68 060"
"Jan. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 092 417"
"Feb. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 521 883"
"Mar. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 499 500"
"Apr. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","336 257"
"May. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","386 216"
"Jun. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 670 130"
"Jul. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 143 257"
"Aug. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 473 042"
"Sep. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","420 445"
"Oct. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","500 488"
"Nov. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","292 048"
"Dec. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","557 014"
"Jan.-Dec. 2020","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 892 697"
"Jan. 2021","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","125 420"
"Feb. 2021","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","348 399"
"Mar. 2021","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","143 763"
"Apr. 2021","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","496 478"
"May. 2021","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","402 839"
"Jun. 2021","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","658 613"
"Jul. 2021","Lithuania","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 048 895"
"Jan. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 852 304"
"Feb. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 730 636"
"Mar. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 136 831"
"Apr. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 064 192"
"May. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 806 904"
"Jun. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 824 402"
"Jul. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 864 924"
"Aug. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 119 758"
"Sep. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 437 736"
"Oct. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 700 480"
"Nov. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 383 476"
"Dec. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 993 372"
"Jan.-Dec. 2020","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","48 915 015"
"Jan. 2021","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 514 877"
"Feb. 2021","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 334 759"
"Mar. 2021","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 908 349"
"Apr. 2021","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 493 072"
"May. 2021","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 638 405"
"Jun. 2021","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 414 004"
"Jul. 2021","Luxembourg","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 141 974"
"Jan. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 235 076"
"Feb. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 076 444"
"Mar. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 549 328"
"Apr. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 022 556"
"May. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 241 022"
"Jun. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 817 178"
"Jul. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","8 295 145"
"Aug. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 468 383"
"Sep. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 843 205"
"Oct. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 206 283"
"Nov. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 759 333"
"Dec. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","8 020 395"
"Jan.-Dec. 2020","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","91 534 348"
"Jan. 2021","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 486 786"
"Feb. 2021","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 696 518"
"Mar. 2021","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","24 638 162"
"Apr. 2021","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 838 950"
"May. 2021","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","14 677 816"
"Jun. 2021","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 300 275"
"Jul. 2021","Hungary","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 950 773"
"Jan. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","474"
"Feb. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","37 977"
"Mar. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 371"
"Apr. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","86 897"
"May. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","32 939"
"Jun. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","171 003"
"Jul. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Aug. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Sep. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 287"
"Oct. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","42 367"
"Nov. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 642"
"Dec. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jan.-Dec. 2020","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","397 957"
"Jan. 2021","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","45 857"
"Feb. 2021","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 500"
"Mar. 2021","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","134 561"
"Apr. 2021","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 003"
"May. 2021","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2021","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","80 209"
"Jul. 2021","Malta","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 330"
"Jan. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","72 860 170"
"Feb. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","83 419 538"
"Mar. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","78 079 567"
"Apr. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","75 029 980"
"May. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","73 603 187"
"Jun. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","99 990 703"
"Jul. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","126 065 630"
"Aug. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","72 532 979"
"Sep. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","99 921 755"
"Oct. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","88 175 090"
"Nov. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","81 032 527"
"Dec. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","75 957 630"
"Jan.-Dec. 2020","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 026 668 756"
"Jan. 2021","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","78 354 826"
"Feb. 2021","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","94 876 986"
"Mar. 2021","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","119 666 845"
"Apr. 2021","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","105 445 679"
"May. 2021","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","110 974 091"
"Jun. 2021","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","99 450 244"
"Jul. 2021","Netherlands","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","64 260 824"
"Jan. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","26 942 002"
"Feb. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 572 857"
"Mar. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 327 801"
"Apr. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 915 189"
"May. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","31 499 201"
"Jun. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","8 462 768"
"Jul. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 947 121"
"Aug. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 606 520"
"Sep. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 654 673"
"Oct. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 887 629"
"Nov. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 143 828"
"Dec. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 079 856"
"Jan.-Dec. 2020","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","174 039 445"
"Jan. 2021","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 986 846"
"Feb. 2021","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 263 483"
"Mar. 2021","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","21 072 998"
"Apr. 2021","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 531 430"
"May. 2021","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 771 841"
"Jun. 2021","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 088 023"
"Jul. 2021","Austria","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 598 922"
"Jan. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","25 070 619"
"Feb. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 070 254"
"Mar. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","24 989 469"
"Apr. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 705 424"
"May. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 390 075"
"Jun. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","29 533 918"
"Jul. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 646 974"
"Aug. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","20 340 051"
"Sep. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","25 091 879"
"Oct. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","30 275 364"
"Nov. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","24 968 515"
"Dec. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 137 492"
"Jan.-Dec. 2020","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","293 220 034"
"Jan. 2021","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","22 611 723"
"Feb. 2021","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 634 593"
"Mar. 2021","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","27 862 389"
"Apr. 2021","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","27 560 779"
"May. 2021","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","25 816 987"
"Jun. 2021","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","25 050 399"
"Jul. 2021","Poland","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","30 261 370"
"Jan. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 216 597"
"Feb. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 401 512"
"Mar. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 156 797"
"Apr. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","8 508 286"
"May. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 736 131"
"Jun. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 758 602"
"Jul. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 076 875"
"Aug. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 778 870"
"Sep. 2020","Portugal","Russian Federation (Russia)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 643 702"
