"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"Feb. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 179 918"
"Mar. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","12 948 522"
"Apr. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","23 880 250"
"May. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","11 234 351"
"Jun. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 794 655"
"Jul. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","15 233 089"
"Aug. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","21 513 104"
"Sep. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","34 046 052"
"Oct. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","21 629 296"
"Nov. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","13 340 938"
"Dec. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","11 450 496"
"Jan.-Dec. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","215 241 143"
"Jan. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","9 461 726"
"Feb. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","10 912 544"
"Mar. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","18 214 042"
"Apr. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","24 305 083"
"May. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","32 520 205"
"Jun. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","32 496 901"
"Jul. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","16 103 146"
"Jan. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","279 470"
"Feb. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","61 639"
"Mar. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","337 513"
"Apr. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","809 343"
"May. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","629 674"
"Jun. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","262 027"
"Jul. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","148 427"
"Aug. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","307 473"
"Sep. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","168 277"
"Oct. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","204 547"
"Nov. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","94 193"
"Dec. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","94 433"
"Jan.-Dec. 2020","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 397 016"
"Jan. 2021","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","58 885"
"Feb. 2021","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","254 550"
"Mar. 2021","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","287 810"
"Apr. 2021","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 136 141"
"May. 2021","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","662 894"
"Jun. 2021","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","137 442"
"Jul. 2021","Croatia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 141 299"
"Jan. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","53 880 905"
"Feb. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","28 424 909"
"Mar. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","50 229 482"
"Apr. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","57 649 238"
"May. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","40 225 906"
"Jun. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","34 217 920"
"Jul. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","63 396 677"
"Aug. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","50 744 008"
"Sep. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","48 658 511"
"Oct. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","54 614 078"
"Nov. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","51 124 859"
"Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","61 010 239"
"Jan.-Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","594 176 732"
"Jan. 2021","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","67 301 788"
"Feb. 2021","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","80 099 069"
"Mar. 2021","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","61 955 802"
"Apr. 2021","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","74 684 415"
"May. 2021","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","62 739 363"
"Jun. 2021","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","102 840 748"
"Jul. 2021","Italy (incl. San Marino 'SM' -> 1993)","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","84 989 738"
"Jan. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","328 408"
"Feb. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","272 356"
"Mar. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","574 089"
"Apr. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","540 030"
"May. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","427 691"
"Jun. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","530 890"
"Jul. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","336 504"
"Aug. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","391 548"
"Sep. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","515 088"
"Oct. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","331 886"
"Nov. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","383 198"
"Dec. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","393 652"
"Jan.-Dec. 2020","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","5 025 340"
"Jan. 2021","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","753 265"
"Feb. 2021","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","570 502"
"Mar. 2021","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","110 364"
"Apr. 2021","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 039 469"
"May. 2021","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","702 910"
"Jun. 2021","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","685 531"
"Jul. 2021","Cyprus","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","969 106"
"Jan. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","29 124"
"Feb. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","28 520"
"Mar. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","38 443"
"Apr. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","132 501"
"May. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","122 085"
"Jun. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","174 214"
"Jul. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","317 280"
"Aug. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","246 954"
"Sep. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","89 047"
"Oct. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","34 026"
"Nov. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","110 772"
"Dec. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","40 069"
"Jan.-Dec. 2020","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 363 035"
"Jan. 2021","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","83 502"
"Feb. 2021","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Mar. 2021","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","32 985"
"Apr. 2021","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","124 819"
"May. 2021","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","121 744"
"Jun. 2021","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","63 135"
"Jul. 2021","Latvia","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","178 802"
"Jan. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","114 418"
"Feb. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 079 037"
"Mar. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","113 139"
"Apr. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 216 990"
"May. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","261 567"
"Jun. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","69 873"
"Jul. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 691 865"
"Aug. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","402 539"
"Sep. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 280 189"
"Oct. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","202 831"
"Nov. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","57 341"
"Dec. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 097 550"
"Jan.-Dec. 2020","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","32 587 339"
"Jan. 2021","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Feb. 2021","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","69 730"
"Mar. 2021","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 674 829"
"Apr. 2021","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","30 956"
"May. 2021","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 698 657"
"Jun. 2021","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","343 650"
"Jul. 2021","Lithuania","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","368 177"
"Jan. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","286 099"
"Feb. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","83 036"
"Mar. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","582 363"
"Apr. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","181 230"
"May. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","171 367"
"Jun. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","47 298"
"Jul. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","257 881"
"Aug. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","24 206"
"Sep. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 800"
"Oct. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","52 704"
"Nov. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","16 600"
"Dec. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jan.-Dec. 2020","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 705 584"
"Jan. 2021","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","18 475"
"Feb. 2021","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","195 683"
"Mar. 2021","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 500 305"
"Apr. 2021","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 387 572"
"May. 2021","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 561 534"
"Jun. 2021","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 379 752"
"Jul. 2021","Luxembourg","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","666 101"
"Jan. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 932 237"
"Feb. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","347 324"
"Mar. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 594 568"
"Apr. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 600 555"
"May. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","496 270"
"Jun. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","399 040"
"Jul. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","536 226"
"Aug. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","668 028"
"Sep. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","986 751"
"Oct. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","783 348"
"Nov. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 031 120"
"Dec. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 033 830"
"Jan.-Dec. 2020","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","11 409 297"
"Jan. 2021","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 445 448"
"Feb. 2021","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","794 276"
"Mar. 2021","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","784 421"
"Apr. 2021","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 148 561"
"May. 2021","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 018 077"
"Jun. 2021","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 423 073"
"Jul. 2021","Hungary","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 392 679"
"Jan. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","46 214"
"Feb. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","29 687"
"Mar. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","5 034"
"Apr. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","112 262"
"May. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","68 617"
"Jun. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jul. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","409 515"
"Aug. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","167 225"
"Sep. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","245 318"
"Oct. 2020","Malta","South Africa (incl. Namibia 'NA' -> 1989)","Total","IMPORT","Sea","VALUE_IN_EUROS","147 898"
